t,x,ts
5.3667083,0.9,0.7074668
5.376721,0.9,0.7087855
5.3867335,0.9,0.71016973
5.3967457,0.9,0.7116203
5.4067583,0.9,0.71313876
5.416771,0.9,0.71472496
5.4267836,0.9,0.71638054
5.4367957,0.9,0.71810573
5.446809,0.9,0.7199015
5.4568214,0.9,0.72176856
5.466834,0.9,0.72370714
5.476846,0.9,0.72571915
5.486859,0.9,0.72780484
5.4968715,0.9,0.72996396
5.506884,0.9,0.73219866
5.5168962,0.9,0.73450845
5.526909,0.9,0.73689383
5.5369215,0.9,0.7393572
5.546934,0.9,0.7418968
5.5569463,0.9,0.74451464
5.566959,0.9,0.7472102
5.5769715,0.9,0.7499854
5.586984,0.9,0.75283927
5.5969963,0.9,0.75577277
5.607009,0.9,0.7587864
5.6170216,0.9,0.76188034
5.627034,0.9,0.76505464
5.6370463,0.9,0.76830953
5.647059,0.9,0.771645
5.6570716,0.9,0.77506155
5.667084,0.9,0.7785596
5.6770964,0.9,0.7821385
5.687109,0.9,0.7857985
5.6971216,0.9,0.7895388
5.7071342,0.9,0.7933604
5.7171464,0.9,0.7972624
5.727159,0.9,0.8012449
5.7371716,0.9,0.8053073
5.7471843,0.9,0.8094489
5.7571964,0.9,0.8136696
5.767209,0.9,0.81796926
5.7772217,0.9,0.8223466
5.7872343,0.9,0.82680076
5.7972465,0.9,0.83133215
5.807259,0.9,0.8359391
5.8172717,0.9,0.8406207
5.8272843,0.9,0.8453767
5.8372965,0.9,0.85020536
5.847309,0.9,0.85510653
5.8573217,0.9,0.860079
5.8673344,0.9,0.8651208
5.8773465,0.9,0.87023085
5.887359,0.9,0.8754093
5.897372,0.9,0.8806533
5.9073844,0.9,0.8859615
5.9173965,0.9,0.8913335
5.927409,0.9,0.8967671
5.937422,0.9,0.9022619
5.9474344,0.9,0.90781397
5.9574466,0.9,0.9134223
5.967459,0.9,0.9190876
5.977472,0.9,0.9248056
5.9874845,0.9,0.93057555
5.9974966,0.9,0.9363951
6.007509,0.9,0.9422638
6.017522,0.9,0.94817823
6.0275345,0.9,0.9541368
6.0375466,0.9,0.96013755
6.0475593,0.9,0.9661793
6.057572,0.9,0.9722592
6.0675845,0.9,0.97837585
6.0775967,0.9,0.9845273
6.0876093,0.9,0.9907107
6.097622,0.9,0.9969246
6.1076345,0.9,1.0031676
6.1176467,0.9,1.0094359
6.1276593,0.9,1.0157294
6.137672,0.9,1.0220454
6.1476846,0.9,1.0283809
6.1576967,0.9,1.0347354
6.1677094,0.9,1.0411053
6.177722,0.9,1.0474904
6.1877346,0.9,1.0538881
6.1977468,0.9,1.0602946
6.2077594,0.9,1.0667114
6.217772,0.9,1.073134
6.2277846,0.9,1.0795612
6.237797,0.9,1.0859914
6.24781,0.9,1.0924237
6.2578225,0.9,1.0988548
6.267835,0.9,1.105283
6.2778473,0.9,1.1117079
6.28786,0.9,1.1181264
6.2978725,0.9,1.1245387
6.307885,0.9,1.1309414
6.3178973,0.9,1.1373339
6.32791,0.9,1.1437156
6.3379226,0.9,1.1500835
6.347935,0.9,1.1564367
6.3579473,0.9,1.1627748
6.36796,0.9,1.1690958
6.3779726,0.9,1.1753995
6.387985,0.9,1.1816833
6.3979974,0.9,1.1879454
6.40801,0.9,1.1941888
6.4180226,0.9,1.2004089
6.4280353,0.9,1.2066061
6.4380474,0.9,1.2127788
6.44806,0.9,1.2189264
6.4580727,0.9,1.225049
6.4680853,0.9,1.2311456
6.4780974,0.9,1.2372155
6.48811,0.9,1.243257
6.4981227,0.9,1.2492719
6.5081353,0.9,1.2552574
6.5181475,0.9,1.2612152
6.52816,0.9,1.2671418
6.5381727,0.9,1.2730405
6.5481853,0.9,1.2789092
6.5581975,0.9,1.2847476
6.56821,0.9,1.290556
6.5782228,0.9,1.2963345
6.5882354,0.9,1.3020821
6.5982475,0.9,1.3077991
6.60826,0.9,1.3134863
6.618273,0.9,1.3191426
6.6282854,0.9,1.324769
6.6382976,0.9,1.330364
6.6483107,0.9,1.3359294
6.6583233,0.9,1.341466
6.668336,0.9,1.3469713
6.678348,0.9,1.352448
6.6883607,0.9,1.3578951
6.6983733,0.9,1.3633144
6.708386,0.9,1.3687034
6.718398,0.9,1.374064
6.7284107,0.9,1.3793993
6.7384233,0.9,1.3847044
6.748436,0.9,1.3899829
6.758448,0.9,1.3952351
6.7684608,0.9,1.4004612
6.7784734,0.9,1.4056611
6.788486,0.9,1.4108362
6.798498,0.9,1.4159858
6.808511,0.9,1.4211118
6.8185234,0.9,1.426213
6.828536,0.9,1.431292
6.838548,0.9,1.4363477
6.848561,0.9,1.4413815
6.8585734,0.9,1.4463935
6.868586,0.9,1.4513843
6.878598,0.9,1.4563549
6.888611,0.9,1.4613049
6.8986235,0.9,1.4662356
6.908636,0.9,1.4711463
6.9186482,0.9,1.4760408
6.928661,0.9,1.4809163
6.9386735,0.9,1.4857748
6.948686,0.9,1.4906163
6.9586983,0.9,1.4954431
6.968711,0.9,1.5002525
6.9787235,0.9,1.5050478
6.988736,0.9,1.5098283
6.9987483,0.9,1.5145941
7.008761,0.9,1.5193472
7.0187736,0.9,1.5240879
7.028786,0.9,1.5288155
7.0387983,0.9,1.5335307
7.048811,0.9,1.5382352
7.0588236,0.9,1.5429282
7.068836,0.9,1.5476112
7.0788484,0.9,1.5522835
7.088861,0.9,1.556947
7.0988736,0.9,1.5616002
7.1088862,0.9,1.5662453
7.1188984,0.9,1.5708816
7.128911,0.9,1.5755103
7.1389236,0.9,1.5801315
7.1489363,0.9,1.5847454
7.1589484,0.9,1.5893524
7.168961,0.9,1.5939522
7.1789737,0.9,1.5985472
7.1889863,0.9,1.6031356
7.1989985,0.9,1.607719
7.209011,0.9,1.6122963
7.2190237,0.9,1.616869
7.2290363,0.9,1.6214378
7.2390485,0.9,1.6260009
7.249061,0.9,1.6305609
7.2590737,0.9,1.6351175
7.2690864,0.9,1.6396687
7.2790985,0.9,1.6442165
7.289111,0.9,1.6487627
7.299124,0.9,1.6533046
7.3091364,0.9,1.6578438
7.3191485,0.9,1.6623793
7.329161,0.9,1.6669145
7.339174,0.9,1.6714451
7.3491864,0.9,1.6759756
7.3591986,0.9,1.6805012
7.3692117,0.9,1.6850266
7.3792243,0.9,1.6895487
7.389237,0.9,1.6940684
7.399249,0.9,1.6985865
7.4092617,0.9,1.7031043
7.4192743,0.9,1.707618
7.429287,0.9,1.7121308
7.439299,0.9,1.7166405
7.4493117,0.9,1.7211509
7.4593244,0.9,1.7256577
7.469337,0.9,1.7301636
7.479349,0.9,1.7346673
7.489362,0.9,1.7391684
7.4993744,0.9,1.7436688
7.509387,0.9,1.7481666
7.519399,0.9,1.752662
7.529412,0.9,1.7571554
7.5394244,0.9,1.7616482
7.549437,0.9,1.7661369
7.559449,0.9,1.7706244
7.569462,0.9,1.7751081
7.5794744,0.9,1.7795899
7.589487,0.9,1.78407
7.599499,0.9,1.788547
7.609512,0.9,1.793021
7.6195245,0.9,1.7974925
7.629537,0.9,1.801959
7.6395493,0.9,1.8064234
7.649562,0.9,1.8108845
7.6595745,0.9,1.8153415
7.669587,0.9,1.8197956
7.6795993,0.9,1.8242459
7.689612,0.9,1.8286915
7.6996245,0.9,1.8331337
7.709637,0.9,1.8375714
7.7196493,0.9,1.8420031
7.729662,0.9,1.8464315
7.7396746,0.9,1.8508542
7.749687,0.9,1.8552728
7.7596993,0.9,1.859685
7.769712,0.9,1.8640924
7.7797246,0.9,1.8684945
7.789737,0.9,1.8728898
7.7997494,0.9,1.8772798
7.809762,0.9,1.8816626
7.8197746,0.9,1.8860388
7.8297873,0.9,1.8904097
7.8397994,0.9,1.8947723
7.8498125,0.9,1.8991289
7.859825,0.9,1.903477
7.8698378,0.9,1.9078178
7.87985,0.9,1.9121516
7.8898625,0.9,1.9164765
7.899875,0.9,1.920794
7.909888,0.9,1.9251039
7.9199,0.9,1.9294035
7.9299126,0.9,1.9336941
7.939925,0.9,1.9379768
7.949938,0.9,1.9422498
7.95995,0.9,1.9465134
7.9699626,0.9,1.9507668
7.979975,0.9,1.9550104
7.989988,0.9,1.9592438
8.0,0.9,1.9634666
0.0,0.92,0.9395382
0.010012516,0.92,0.92971796
0.020025032,0.92,0.9202153
0.030037548,0.92,0.9110336
0.040050063,0.92,0.9021782
0.05006258,0.92,0.8936495
0.060075097,0.92,0.88544506
0.07008761,0.92,0.8775632
0.08010013,0.92,0.86999744
0.09011264,0.92,0.8627412
0.10012516,0.92,0.85578483
0.11013767,0.92,0.84911984
0.12015019,0.92,0.842735
0.1301627,0.92,0.83661765
0.14017522,0.92,0.8307566
0.15018773,0.92,0.8251385
0.16020025,0.92,0.81975
0.17021278,0.92,0.8145785
0.18022528,0.92,0.80960983
0.1902378,0.92,0.80483025
0.20025031,0.92,0.80022687
0.21026284,0.92,0.7957861
0.22027534,0.92,0.791496
0.23028786,0.92,0.7873418
0.24030039,0.92,0.78331393
0.2503129,0.92,0.77939886
0.26032543,0.92,0.7755849
0.27033794,0.92,0.7718622
0.28035045,0.92,0.7682199
0.29036295,0.92,0.7646479
0.3003755,0.92,0.76113695
0.310388,0.92,0.75767773
0.3204005,0.92,0.75426215
0.330413,0.92,0.75088304
0.34042555,0.92,0.74753255
0.35043806,0.92,0.74420303
0.36045057,0.92,0.74089044
0.37046307,0.92,0.73758715
0.3804756,0.92,0.7342896
0.39048812,0.92,0.7309918
0.40050063,0.92,0.7276911
0.41051313,0.92,0.72438353
0.42052567,0.92,0.7210657
0.43053818,0.92,0.71773475
0.44055068,0.92,0.7143895
0.4505632,0.92,0.7110278
0.46057573,0.92,0.7076492
0.47058824,0.92,0.7042522
0.48060077,0.92,0.7008373
0.49061328,0.92,0.6974041
0.5006258,0.92,0.69395274
0.5106383,0.92,0.69048566
0.52065086,0.92,0.6870026
0.5306634,0.92,0.6835062
0.5406759,0.92,0.6799981
0.5506884,0.92,0.67647976
0.5607009,0.92,0.6729557
0.5707134,0.92,0.66942686
0.5807259,0.92,0.6658966
0.5907384,0.92,0.6623687
0.600751,0.92,0.65884584
0.6107635,0.92,0.65533274
0.620776,0.92,0.6518311
0.6307885,0.92,0.64834636
0.640801,0.92,0.64488167
0.6508135,0.92,0.6414415
0.660826,0.92,0.6380293
0.67083853,0.92,0.634649
0.6808511,0.92,0.63130444
0.6908636,0.92,0.6280002
0.7008761,0.92,0.6247403
0.7108886,0.92,0.62152785
0.72090113,0.92,0.6183669
0.73091364,0.92,0.61526126
0.74092615,0.92,0.61221427
0.75093865,0.92,0.60922927
0.7609512,0.92,0.6063103
0.7709637,0.92,0.6034605
0.78097624,0.92,0.6006822
0.79098874,0.92,0.597979
0.80100125,0.92,0.5953533
0.81101376,0.92,0.5928077
0.82102627,0.92,0.5903446
0.8310388,0.92,0.58796686
0.84105134,0.92,0.58567685
0.85106385,0.92,0.5834748
0.86107635,0.92,0.5813648
0.87108886,0.92,0.5793466
0.88110137,0.92,0.5774228
0.8911139,0.92,0.5755941
0.9011264,0.92,0.5738625
0.9111389,0.92,0.5722286
0.92115146,0.92,0.5706925
0.93116397,0.92,0.569256
0.9411765,0.92,0.56791943
0.951189,0.92,0.566683
0.96120155,0.92,0.56554765
0.97121406,0.92,0.56451267
0.98122656,0.92,0.56357926
0.9912391,0.92,0.5627462
1.0012516,0.92,0.56201404
1.0112641,0.92,0.5613825
1.0212766,0.92,0.56085175
1.0312891,0.92,0.5604207
1.0413016,0.92,0.5600886
1.0513141,0.92,0.55985564
1.0613266,0.92,0.55972165
1.0713391,0.92,0.5596842
1.0813516,0.92,0.5597443
1.0913641,0.92,0.55989975
1.1013767,0.92,0.56015056
1.1113892,0.92,0.56049603
1.1214018,0.92,0.5609345
1.1314143,0.92,0.56146544
1.1414268,0.92,0.5620882
1.1514393,0.92,0.56280106
1.1614518,0.92,0.5636038
1.1714643,0.92,0.5644948
1.1814768,0.92,0.56547374
1.1914895,0.92,0.56653875
1.2015018,0.92,0.5676891
1.2115144,0.92,0.5689246
1.2215269,0.92,0.5702433
1.2315394,0.92,0.57164496
1.2415519,0.92,0.57312816
1.2515644,0.92,0.5746924
1.2615769,0.92,0.57633656
1.2715895,0.92,0.5780596
1.281602,0.92,0.5798606
1.2916145,0.92,0.58173984
1.301627,0.92,0.58369535
1.3116395,0.92,0.58572716
1.321652,0.92,0.58783454
1.3316646,0.92,0.59001607
1.3416771,0.92,0.59227175
1.3516896,0.92,0.59460133
1.3617022,0.92,0.5970041
1.3717147,0.92,0.59947914
1.3817272,0.92,0.6020264
1.3917397,0.92,0.60464543
1.4017522,0.92,0.60733575
1.4117647,0.92,0.6100976
1.4217772,0.92,0.61293
1.4317899,0.92,0.615833
1.4418023,0.92,0.61880654
1.4518148,0.92,0.62185043
1.4618273,0.92,0.6249644
1.4718398,0.92,0.62814826
1.4818523,0.92,0.63140243
1.4918648,0.92,0.6347267
1.5018773,0.92,0.6381206
1.5118899,0.92,0.64158577
1.5219024,0.92,0.6451203
1.531915,0.92,0.64872617
1.5419275,0.92,0.6524021
1.55194,0.92,0.65614957
1.5619525,0.92,0.6599676
1.571965,0.92,0.66385764
1.5819775,0.92,0.6678192
1.59199,0.92,0.67185324
1.6020025,0.92,0.6759588
1.612015,0.92,0.6801378
1.6220275,0.92,0.68438953
1.63204,0.92,0.68871635
1.6420525,0.92,0.69311565
1.652065,0.92,0.6975903
1.6620775,0.92,0.70214003
1.67209,0.92,0.7067651
1.6821027,0.92,0.7114665
1.6921152,0.92,0.71624416
1.7021277,0.92,0.7210991
1.7121402,0.92,0.7260317
1.7221527,0.92,0.73104256
1.7321652,0.92,0.7361323
1.7421777,0.92,0.7413015
1.7521904,0.92,0.7465505
1.7622027,0.92,0.7518794
1.7722152,0.92,0.75729007
1.7822278,0.92,0.76278156
1.7922403,0.92,0.76835555
1.8022528,0.92,0.77401227
1.8122653,0.92,0.77975124
1.8222778,0.92,0.7855746
1.8322904,0.92,0.79148215
1.8423029,0.92,0.7974736
1.8523154,0.92,0.8035509
1.8623279,0.92,0.8097126
1.8723404,0.92,0.8159608
1.882353,0.92,0.8222944
1.8923655,0.92,0.82871455
1.902378,0.92,0.83522147
1.9123905,0.92,0.84181494
1.9224031,0.92,0.84849614
1.9324156,0.92,0.8552641
1.9424281,0.92,0.86211985
1.9524406,0.92,0.8690621
1.9624531,0.92,0.87609214
1.9724656,0.92,0.8832101
1.9824781,0.92,0.8904142
1.9924908,0.92,0.8977055
2.0025032,0.92,0.90508336
2.0125158,0.92,0.91254705
2.0225282,0.92,0.9200973
2.0325408,0.92,0.92773265
2.0425532,0.92,0.9354531
2.0525658,0.92,0.9432573
2.0625782,0.92,0.9511444
2.0725908,0.92,0.9591145
2.0826032,0.92,0.96716565
2.0926158,0.92,0.9752981
2.1026282,0.92,0.98350924
2.1126409,0.92,0.99179953
2.1226532,0.92,1.0001659
2.1326659,0.92,1.0086079
2.1426783,0.92,1.017123
2.152691,0.92,1.0257118
2.1627035,0.92,1.0343695
2.1727161,0.92,1.0430973
2.1827285,0.92,1.0518904
2.1927412,0.92,1.060749
2.2027535,0.92,1.0696697
2.2127662,0.92,1.0786498
2.2227786,0.92,1.0876887
2.2327912,0.92,1.0967817
2.2428036,0.92,1.1059272
2.2528162,0.92,1.115123
2.2628286,0.92,1.1243656
2.2728412,0.92,1.1336515
2.2828536,0.92,1.142978
2.2928662,0.92,1.1523426
2.3028786,0.92,1.1617415
2.3128912,0.92,1.1711712
2.3229036,0.92,1.1806281
2.3329163,0.92,1.1901095
2.3429286,0.92,1.19961
2.3529413,0.92,1.2091274
2.3629537,0.92,1.2186573
2.3729663,0.92,1.228195
2.3829787,0.92,1.2377379
2.3929913,0.92,1.2472806
2.4030037,0.92,1.2568197
2.4130163,0.92,1.2663512
2.4230287,0.92,1.2758691
2.4330413,0.92,1.2853708
2.4430537,0.92,1.2948511
2.4530663,0.92,1.3043065
2.4630787,0.92,1.313731
2.4730914,0.92,1.3231211
2.483104,0.92,1.3324714
2.4931166,0.92,1.3417785
2.503129,0.92,1.3510363
2.5131416,0.92,1.3602419
2.523154,0.92,1.3693883
2.5331666,0.92,1.3784735
2.543179,0.92,1.3874907
2.5531917,0.92,1.3964355
2.563204,0.92,1.4053044
2.5732167,0.92,1.4140933
2.583229,0.92,1.4227948
2.5932417,0.92,1.431407
2.603254,0.92,1.4399238
2.6132667,0.92,1.4483416
2.623279,0.92,1.456656
2.6332917,0.92,1.4648612
2.643304,0.92,1.4729548
2.6533167,0.92,1.480931
2.6633291,0.92,1.4887877
2.6733418,0.92,1.4965181
2.6833541,0.92,1.5041199
2.6933668,0.92,1.5115881
2.7033792,0.92,1.51892
2.7133918,0.92,1.5261109
2.7234044,0.92,1.5331559
2.733417,0.92,1.540055
2.7434294,0.92,1.5468011
2.753442,0.92,1.5533919
2.7634544,0.92,1.559824
2.773467,0.92,1.5660949
2.7834795,0.92,1.5722005
2.793492,0.92,1.5781393
2.8035045,0.92,1.5839064
2.813517,0.92,1.5895009
2.8235295,0.92,1.594918
2.833542,0.92,1.6001568
2.8435545,0.92,1.6052134
2.8535671,0.92,1.6100886
2.8635795,0.92,1.6147766
2.8735921,0.92,1.6192772
2.8836045,0.92,1.6235886
2.8936172,0.92,1.6277068
2.9036295,0.92,1.6316328
2.9136422,0.92,1.6353638
2.9236546,0.92,1.6388984
2.9336672,0.92,1.6422353
2.9436796,0.92,1.6453743
2.9536922,0.92,1.6483111
2.9637046,0.92,1.651047
2.9737172,0.92,1.6535821
2.9837296,0.92,1.6559141
2.9937422,0.92,1.658042
3.0037546,0.92,1.659966
3.0137672,0.92,1.6616869
3.0237796,0.92,1.6632016
3.0337923,0.92,1.6645119
3.043805,0.92,1.665618
3.0538175,0.92,1.6665184
3.06383,0.92,1.6672137
3.0738425,0.92,1.6677053
3.083855,0.92,1.6679916
3.0938675,0.92,1.6680756
3.10388,0.92,1.6679568
3.1138926,0.92,1.6676335
3.123905,0.92,1.6671093
3.1339176,0.92,1.666384
3.14393,0.92,1.6654603
3.1539426,0.92,1.6643353
3.163955,0.92,1.6630137
3.1739676,0.92,1.6614954
3.18398,0.92,1.6597805
3.1939926,0.92,1.6578739
3.204005,0.92,1.6557739
3.2140176,0.92,1.6534841
3.22403,0.92,1.6510034
3.2340426,0.92,1.6483355
3.244055,0.92,1.6454825
3.2540677,0.92,1.642447
3.26408,0.92,1.6392276
3.2740927,0.92,1.6358302
3.2841053,0.92,1.6322546
3.294118,0.92,1.6285043
3.3041303,0.92,1.6245806
3.314143,0.92,1.620486
3.3241553,0.92,1.6162231
3.334168,0.92,1.6117947
3.3441803,0.92,1.6072032
3.354193,0.92,1.6024501
3.3642054,0.92,1.5975397
3.374218,0.92,1.5924735
3.3842304,0.92,1.587256
3.394243,0.92,1.5818877
3.4042554,0.92,1.5763724
3.414268,0.92,1.5707145
3.4242804,0.92,1.564915
3.434293,0.92,1.5589783
3.4443054,0.92,1.5529068
3.454318,0.92,1.5467029
3.4643304,0.92,1.5403733
3.474343,0.92,1.5339174
3.4843554,0.92,1.5273392
3.494368,0.92,1.5206425
3.5043805,0.92,1.5138326
3.514393,0.92,1.5069103
3.5244055,0.92,1.4998791
3.534418,0.92,1.4927449
3.5444305,0.92,1.4855094
3.5544431,0.92,1.4781752
3.5644555,0.92,1.4707482
3.5744681,0.92,1.4632297
3.5844805,0.92,1.4556267
3.5944932,0.92,1.4479394
3.6045058,0.92,1.4401727
3.6145184,0.92,1.4323297
3.6245308,0.92,1.4244165
3.6345434,0.92,1.4164348
3.6445558,0.92,1.4083877
3.6545684,0.92,1.40028
3.6645808,0.92,1.3921158
3.6745934,0.92,1.3838983
3.6846058,0.92,1.375632
3.6946185,0.92,1.3673189
3.7046309,0.92,1.3589642
3.7146435,0.92,1.3505728
3.7246559,0.92,1.3421447
3.7346685,0.92,1.3336861
3.744681,0.92,1.3252006
3.7546935,0.92,1.316694
3.764706,0.92,1.3081663
3.7747185,0.92,1.2996216
3.784731,0.92,1.2910657
3.7947435,0.92,1.2825
3.804756,0.92,1.2739294
3.8147686,0.92,1.265357
3.824781,0.92,1.2567866
3.8347936,0.92,1.2482204
3.8448062,0.92,1.2396634
3.8548188,0.92,1.2311182
3.8648312,0.92,1.2225885
3.8748438,0.92,1.2140772
3.8848562,0.92,1.2055879
3.8948689,0.92,1.1971228
3.9048812,0.92,1.1886868
3.9148939,0.92,1.1802809
3.9249063,0.92,1.1719098
3.9349189,0.92,1.1635745
3.9449313,0.92,1.1552808
3.954944,0.92,1.1470275
3.9649563,0.92,1.1388199
3.974969,0.92,1.130661
3.9849813,0.92,1.1225524
3.994994,0.92,1.1144967
4.005006,0.92,1.1064966
4.0150185,0.92,1.0985534
4.025031,0.92,1.0906706
4.0350432,0.92,1.08285
4.045056,0.92,1.0750945
4.0550685,0.92,1.0674036
4.065081,0.92,1.0597813
4.0750933,0.92,1.0522296
4.0851064,0.92,1.0447495
4.095119,0.92,1.0373433
4.1051316,0.92,1.0300117
4.115144,0.92,1.0227575
4.1251564,0.92,1.0155799
4.135169,0.92,1.0084822
4.1451817,0.92,1.001466
4.155194,0.92,0.9945316
4.1652064,0.92,0.98768014
4.175219,0.92,0.9809126
4.1852317,0.92,0.97422856
4.195244,0.92,0.96763295
4.2052565,0.92,0.961122
4.215269,0.92,0.95469874
4.2252817,0.92,0.9483642
4.235294,0.92,0.9421174
4.2453065,0.92,0.93595976
4.255319,0.92,0.9298913
4.2653317,0.92,0.9239122
4.275344,0.92,0.9180245
4.2853565,0.92,0.91222614
4.295369,0.92,0.9065172
4.305382,0.92,0.90090007
4.315394,0.92,0.89537376
4.325407,0.92,0.8899359
4.3354197,0.92,0.88458914
4.3454323,0.92,0.8793325
4.3554444,0.92,0.87416595
4.365457,0.92,0.8690888
4.3754697,0.92,0.86410064
4.3854823,0.92,0.8592014
4.3954945,0.92,0.8543915
4.405507,0.92,0.8496694
4.4155197,0.92,0.84503525
4.4255323,0.92,0.84048694
4.4355445,0.92,0.8360252
4.445557,0.92,0.8316502
4.4555697,0.92,0.82735986
4.4655824,0.92,0.8231537
4.4755945,0.92,0.81903213
4.485607,0.92,0.8149938
4.49562,0.92,0.81103724
4.5056324,0.92,0.8071622
4.5156446,0.92,0.8033685
4.525657,0.92,0.7996542
4.53567,0.92,0.7960195
4.5456824,0.92,0.792463
4.5556946,0.92,0.788984
4.565707,0.92,0.785582
4.57572,0.92,0.7822551
4.5857325,0.92,0.7790033
4.5957446,0.92,0.7758259
4.605757,0.92,0.77272123
4.61577,0.92,0.7696883
4.6257825,0.92,0.7667267
4.6357946,0.92,0.7638361
4.6458073,0.92,0.7610144
4.65582,0.92,0.75826186
4.6658325,0.92,0.7555768
4.6758447,0.92,0.75295895
4.6858573,0.92,0.75040644
4.69587,0.92,0.74791926
4.7058825,0.92,0.7454962
4.7158947,0.92,0.7431368
4.7259073,0.92,0.7408399
4.73592,0.92,0.7386047
4.7459326,0.92,0.73642987
4.7559447,0.92,0.7343163
4.7659574,0.92,0.7322609
4.77597,0.92,0.7302646
4.7859826,0.92,0.7283265
4.7959948,0.92,0.7264449
4.8060074,0.92,0.72462004
4.81602,0.92,0.7228512
4.8260326,0.92,0.7211372
4.836045,0.92,0.7194776
4.8460574,0.92,0.7178716
4.85607,0.92,0.71631926
4.8660827,0.92,0.71481985
4.876095,0.92,0.71337146
4.8861074,0.92,0.71197504
4.89612,0.92,0.71062964
4.9061327,0.92,0.709335
4.916145,0.92,0.7080907
4.9261575,0.92,0.70689577
4.93617,0.92,0.70575017
4.9461827,0.92,0.70465463
4.956195,0.92,0.70360607
4.9662075,0.92,0.7026071
4.97622,0.92,0.70165557
4.9862328,0.92,0.7007517
4.996245,0.92,0.6998965
5.0062575,0.92,0.6990871
5.01627,0.92,0.6983256
5.026283,0.92,0.6976115
5.036295,0.92,0.6969444
5.0463076,0.92,0.6963243
5.05632,0.92,0.6957509
5.066333,0.92,0.6952247
5.076345,0.92,0.69474524
5.0863576,0.92,0.69431275
5.09637,0.92,0.6939277
5.106383,0.92,0.69358987
5.116395,0.92,0.693299
5.1264076,0.92,0.6930563
5.1364202,0.92,0.692861
5.146433,0.92,0.6927139
5.156445,0.92,0.69261473
5.1664577,0.92,0.6925644
5.1764703,0.92,0.692563
5.186483,0.92,0.6926107
5.196495,0.92,0.6927089
5.206508,0.92,0.6928567
5.216521,0.92,0.69305557
5.2265334,0.92,0.6933047
5.2365456,0.92,0.69360536
5.246558,0.92,0.6939582
5.256571,0.92,0.6943638
5.2665834,0.92,0.6948225
5.2765956,0.92,0.6953344
5.286608,0.92,0.6959016
5.296621,0.92,0.69652337
5.3066335,0.92,0.6972005
5.3166456,0.92,0.6979343
5.3266582,0.92,0.6987249
5.336671,0.92,0.699573
5.3466835,0.92,0.70047945
5.3566957,0.92,0.70144457
5.3667083,0.92,0.7024705
5.376721,0.92,0.7035565
5.3867335,0.92,0.70470375
5.3967457,0.92,0.7059135
5.4067583,0.92,0.7071852
5.416771,0.92,0.70852107
5.4267836,0.92,0.70992106
5.4367957,0.92,0.7113859
5.446809,0.92,0.71291703
5.4568214,0.92,0.7145147
5.466834,0.92,0.71618
5.476846,0.92,0.7179131
5.486859,0.92,0.7197146
5.4968715,0.92,0.7215859
5.506884,0.92,0.7235276
5.5168962,0.92,0.72554034
5.526909,0.92,0.7276246
5.5369215,0.92,0.72978085
5.546934,0.92,0.73201054
5.5569463,0.92,0.7343132
5.566959,0.92,0.7366902
5.5769715,0.92,0.7391421
5.586984,0.92,0.7416689
5.5969963,0.92,0.7442717
5.607009,0.92,0.7469501
5.6170216,0.92,0.74970573
5.627034,0.92,0.7525379
5.6370463,0.92,0.75544757
5.647059,0.92,0.758434
5.6570716,0.92,0.7615003
5.667084,0.92,0.76464313
5.6770964,0.92,0.7678649
5.687109,0.92,0.77116483
5.6971216,0.92,0.7745442
5.7071342,0.92,0.7780015
5.7171464,0.92,0.7815377
5.727159,0.92,0.7851524
5.7371716,0.92,0.7888455
5.7471843,0.92,0.792617
5.7571964,0.92,0.7964663
5.767209,0.92,0.80039376
5.7772217,0.92,0.80439895
5.7872343,0.92,0.80848116
5.7972465,0.92,0.81263965
5.807259,0.92,0.8168747
5.8172717,0.92,0.8211848
5.8272843,0.92,0.82557076
5.8372965,0.92,0.83003014
5.847309,0.92,0.8345639
5.8573217,0.92,0.8391704
5.8673344,0.92,0.8438489
5.8773465,0.92,0.8485972
5.887359,0.92,0.85341734
5.897372,0.92,0.85830635
5.9073844,0.92,0.8632621
5.9173965,0.92,0.8682856
5.927409,0.92,0.8733749
5.937422,0.92,0.8785283
5.9474344,0.92,0.8837449
5.9574466,0.92,0.88902324
5.967459,0.92,0.8943619
5.977472,0.92,0.8997597
5.9874845,0.92,0.9052152
5.9974966,0.92,0.910726
6.007509,0.92,0.9162919
6.017522,0.92,0.9219095
6.0275345,0.92,0.9275791
6.0375466,0.92,0.9332971
6.0475593,0.92,0.9390637
6.057572,0.92,0.9448759
6.0675845,0.92,0.9507331
6.0775967,0.92,0.9566311
6.0876093,0.92,0.9625706
6.097622,0.92,0.96854776
6.1076345,0.92,0.97456306
6.1176467,0.92,0.9806122
6.1276593,0.92,0.9866945
6.137672,0.92,0.99280804
6.1476846,0.92,0.9989509
6.1576967,0.92,1.0051205
6.1677094,0.92,1.0113151
6.177722,0.92,1.017535
6.1877346,0.92,1.0237741
6.1977468,0.92,1.0300343
6.2077594,0.92,1.0363116
6.217772,0.92,1.0426052
6.2277846,0.92,1.048913
6.237797,0.92,1.0552316
6.24781,0.92,1.0615623
6.2578225,0.92,1.0679014
6.267835,0.92,1.0742464
6.2778473,0.92,1.0805957
6.28786,0.92,1.0869498
6.2978725,0.92,1.0933056
6.307885,0.92,1.0996606
6.3178973,0.92,1.1060143
6.32791,0.92,1.1123648
6.3379226,0.92,1.118711
